tarefa,nivel,cluster,repeticao,acerto,obtido,esperado,sequencia,referencia,ordem,precisao,rodadas,tokens_prompt,tokens_completion,tokens_total,tokens_informados,chars_ferramentas,segundos_llm,segundos_ferramentas,segundos_total,replanejamentos,recusas,erro,resposta,provider,modelo,exemplos,compactado,seed,data
M06,medium,tijuca,4,1,35.0,35,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,1546,0.0,0.004,0.004,0,0,,A zona de falta tem 35 nós.,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S07,simple,ipanema,2,1,5.956,5.956,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,438,0.001,0.002,0.003,0,0,,O alimentador PTS4022 tem 5.956 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H01,hard,tijuca,3,1,"""974020904""","[""974020904"", ""529355823""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,20526,0.002,7.538,7.541,0,0,,"Falta permanente no trecho 11304252 (ALC9925), religador 10927447 aberto: 4042 clientes sem tensão; após isolar a falta e religar o tronco são, 4042 continuam sem tensão.
Isolamento (fronteira 10927447, 11035901): abrir 11035901.
Proposta P-0056: restaurar por 974020904 → ALC9946; sequência abrir 11",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S05,simple,ipanema,2,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.001,0.001,0.002,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S02,simple,tijuca,5,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S07,simple,ipanema,5,1,5.956,5.956,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,438,0.001,0.001,0.002,0,0,,O alimentador PTS4022 tem 5.956 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H09,hard,taquara,4,1,10.0,10,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,21513,0.001,16.321,16.322,0,0,,"Melhor opção: fechar 11053620 → TQR33859, recupera 1984 UCBT; margem do disjuntor 62.0 %, Vmin MT 1.009 pu. 10 opções, 10 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H03,hard,tijuca,2,1,4.0,4,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18952,0.002,8.419,8.421,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S10,simple,taquara,3,1,58.0,58,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,472,0.0,0.002,0.002,0,0,,O alimentador TQR33862 tem 58 (chaves).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H05,hard,tijuca,5,1,644.0,644,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,8448,0.001,3.683,3.684,0,0,,"Melhor opção: fechar 977361689 → ALC9925, recupera 644 UCBT; margem do disjuntor 60.9 %, Vmin MT 1.032 pu. 3 opções, 3 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M09,medium,taquara,5,1,2023.0,2023,"[""locate_fault"", ""isolate_fault""]","[""locate_fault"", ""isolate_fault""]",1.0,1.0,3,0,0,0,1,10293,0.001,0.017,0.018,0,0,,"Após isolar a zona em falta (abrir 11026473, abrir 22826994, abrir 528574225, abrir 790615689, fechar 10924213), 2023 UCBT sãs continuam sem tensão e o religador pode religar.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H02,hard,tijuca,2,1,46.0,45.978043127965336,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18949,0.001,9.547,9.548,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H05,hard,tijuca,1,1,644.0,644,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,8448,0.0,3.248,3.248,0,0,,"Melhor opção: fechar 977361689 → ALC9925, recupera 644 UCBT; margem do disjuntor 60.9 %, Vmin MT 1.032 pu. 3 opções, 3 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H01,hard,tijuca,1,1,"""974020904""","[""974020904"", ""529355823""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,20529,0.002,7.485,7.487,0,0,,"Falta permanente no trecho 11304252 (ALC9925), religador 10927447 aberto: 4042 clientes sem tensão; após isolar a falta e religar o tronco são, 4042 continuam sem tensão.
Isolamento (fronteira 10927447, 11035901): abrir 11035901.
Proposta P-0057: restaurar por 974020904 → ALC9946; sequência abrir 11",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H03,hard,tijuca,3,1,4.0,4,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18953,0.001,7.482,7.483,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M08,medium,ipanema,3,1,1251.0,1251,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,10395,0.0,0.004,0.004,0,0,,A zona de falta tem 1251 UCBT.,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M10,medium,taquara,5,1,4.0,4,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,1948,0.001,0.006,0.007,0,0,,"Devem abrir 4 chaves de fronteira: 11026473, 22826994, 528574225, 790615689.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H04,hard,tijuca,3,1,"""746851189""","[""746851189""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,11181,0.002,4.962,4.964,0,0,,"Falta permanente no trecho 1006470677 (ALC9925), religador 10927447 aberto: 4042 clientes sem tensão; após isolar a falta e religar o tronco são, 1310 continuam sem tensão.
Isolamento (fronteira 1006470683, 1007089101, 11035943): abrir 1006470683, abrir 1007089101, abrir 11035943, fechar 10927447; r",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S06,simple,ipanema,5,1,31.0,31,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,449,0.0,0.002,0.002,0,0,,O alimentador PTS0001 tem 31 (chaves NA).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M07,medium,tijuca,5,1,4036.0,4036,"[""locate_fault"", ""isolate_fault""]","[""locate_fault"", ""isolate_fault""]",1.0,1.0,3,0,0,0,1,9422,0.001,0.01,0.011,0,0,,"Após isolar a zona em falta (abrir 11035901), 4036 UCBT sãs continuam sem tensão.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H02,hard,tijuca,1,1,46.0,45.978043127965336,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18948,0.002,8.374,8.376,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H09,hard,taquara,3,1,10.0,10,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,21514,0.003,13.612,13.615,0,0,,"Melhor opção: fechar 11053620 → TQR33859, recupera 1984 UCBT; margem do disjuntor 62.0 %, Vmin MT 1.009 pu. 10 opções, 10 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M09,medium,taquara,1,1,2023.0,2023,"[""locate_fault"", ""isolate_fault""]","[""locate_fault"", ""isolate_fault""]",1.0,1.0,3,0,0,0,1,10293,0.001,0.012,0.013,0,0,,"Após isolar a zona em falta (abrir 11026473, abrir 22826994, abrir 528574225, abrir 790615689, fechar 10924213), 2023 UCBT sãs continuam sem tensão e o religador pode religar.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S05,simple,ipanema,5,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.0,0.002,0.002,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M05,medium,ipanema,4,1,404.0,404,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,159,0.0,0.001,0.001,0,0,,"A jusante da chave 505111870 ficam 404 UCBT (404 clientes, 8 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S10,simple,taquara,2,1,58.0,58,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,472,0.0,0.006,0.006,0,0,,O alimentador TQR33862 tem 58 (chaves).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M06,medium,tijuca,5,1,35.0,35,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,1546,0.0,0.003,0.003,0,0,,A zona de falta tem 35 nós.,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M07,medium,tijuca,1,1,4036.0,4036,"[""locate_fault"", ""isolate_fault""]","[""locate_fault"", ""isolate_fault""]",1.0,1.0,3,0,0,0,1,9422,0.001,0.006,0.007,0,0,,"Após isolar a zona em falta (abrir 11035901), 4036 UCBT sãs continuam sem tensão.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S08,simple,taquara,3,1,17.979,17.979,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,473,0.001,0.002,0.003,0,0,,O alimentador TQR33859 tem 17.979 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H10,hard,taquara,3,1,"""11053522""","[""11053522"", ""11053620"", ""11056672"", ""752622332"", ""134733185"", ""258481641""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,15102,0.002,9.637,9.639,0,0,,"Falta permanente no trecho 260547810 (TQR33862), religador 10924213 aberto: 4351 clientes sem tensão; após isolar a falta e religar o tronco são, 1261 continuam sem tensão.
Isolamento (fronteira 479996584, 536994950, 57067405): abrir 479996584, abrir 536994950, abrir 57067405, fechar 10924213; relig",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S03,simple,tijuca,1,1,9.0,9,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,445,0.0,0.003,0.003,0,0,,O alimentador ALC9946 tem 9 (chaves NA).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H03,hard,tijuca,4,1,4.0,4,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18949,0.001,8.936,8.937,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S04,simple,tijuca,1,1,436.0,436,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,450,0.001,0.002,0.003,0,0,,O alimentador URG29983 tem 436 (trechos MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M04,medium,taquara,4,1,1261.0,1261,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,164,0.0,0.001,0.001,0,0,,"A jusante da chave 57067405 ficam 1261 UCBT (1261 clientes, 231 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M02,medium,tijuca,4,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M09,medium,taquara,4,1,2023.0,2023,"[""locate_fault"", ""isolate_fault""]","[""locate_fault"", ""isolate_fault""]",1.0,1.0,3,0,0,0,1,10293,0.001,0.011,0.012,0,0,,"Após isolar a zona em falta (abrir 11026473, abrir 22826994, abrir 528574225, abrir 790615689, fechar 10924213), 2023 UCBT sãs continuam sem tensão e o religador pode religar.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S02,simple,tijuca,1,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H06,hard,ipanema,1,1,null,[],"[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,18705,0.002,0.022,0.024,0,0,,"Falta permanente no trecho 11409068 (PTS0001), religador 10933610 aberto: 1730 clientes sem tensão; após isolar a falta e religar o tronco são, 479 continuam sem tensão.
Isolamento (fronteira 10933610, 505111870, 561826961): abrir 505111870, abrir 561826961.
Proposta P-0060: sem opção viável de rest",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S07,simple,ipanema,4,1,5.956,5.956,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,438,0.001,0.002,0.003,0,0,,O alimentador PTS4022 tem 5.956 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M06,medium,tijuca,3,1,35.0,35,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,1546,0.0,0.004,0.004,0,0,,A zona de falta tem 35 nós.,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S09,simple,taquara,5,1,82.0,82,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,470,0.0,0.002,0.002,0,0,,O alimentador TQR0007 tem 82 (transformadores).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H09,hard,taquara,1,1,10.0,10,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,21513,0.002,15.929,15.931,0,0,,"Melhor opção: fechar 11053620 → TQR33859, recupera 1984 UCBT; margem do disjuntor 62.0 %, Vmin MT 1.009 pu. 10 opções, 10 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S10,simple,taquara,1,1,58.0,58,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,472,0.0,0.003,0.003,0,0,,O alimentador TQR33862 tem 58 (chaves).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S03,simple,tijuca,3,1,9.0,9,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,445,0.0,0.002,0.002,0,0,,O alimentador ALC9946 tem 9 (chaves NA).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S10,simple,taquara,4,1,58.0,58,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,472,0.0,0.002,0.002,0,0,,O alimentador TQR33862 tem 58 (chaves).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S03,simple,tijuca,2,1,9.0,9,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,445,0.0,0.002,0.002,0,0,,O alimentador ALC9946 tem 9 (chaves NA).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S03,simple,tijuca,4,1,9.0,9,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,445,0.001,0.002,0.003,0,0,,O alimentador ALC9946 tem 9 (chaves NA).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H05,hard,tijuca,2,1,644.0,644,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,8447,0.0,3.414,3.414,0,0,,"Melhor opção: fechar 977361689 → ALC9925, recupera 644 UCBT; margem do disjuntor 60.9 %, Vmin MT 1.032 pu. 3 opções, 3 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H06,hard,ipanema,2,1,null,[],"[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,18705,0.001,0.018,0.019,0,0,,"Falta permanente no trecho 11409068 (PTS0001), religador 10933610 aberto: 1730 clientes sem tensão; após isolar a falta e religar o tronco são, 479 continuam sem tensão.
Isolamento (fronteira 10933610, 505111870, 561826961): abrir 505111870, abrir 561826961.
Proposta P-0061: sem opção viável de rest",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S06,simple,ipanema,3,1,31.0,31,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,449,0.0,0.002,0.002,0,0,,O alimentador PTS0001 tem 31 (chaves NA).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S04,simple,tijuca,5,1,436.0,436,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,450,0.0,0.002,0.002,0,0,,O alimentador URG29983 tem 436 (trechos MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H09,hard,taquara,5,1,10.0,10,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,21515,0.002,12.835,12.837,0,0,,"Melhor opção: fechar 11053620 → TQR33859, recupera 1984 UCBT; margem do disjuntor 62.0 %, Vmin MT 1.009 pu. 10 opções, 10 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S09,simple,taquara,4,1,82.0,82,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,470,0.001,0.002,0.003,0,0,,O alimentador TQR0007 tem 82 (transformadores).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M01,medium,tijuca,5,1,1307.0,1307,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,166,0.0,0.001,0.001,0,0,,"A jusante da chave 1006470683 ficam 1307 UCBT (1310 clientes, 139 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M08,medium,ipanema,5,1,1251.0,1251,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,10395,0.0,0.006,0.006,0,0,,A zona de falta tem 1251 UCBT.,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S05,simple,ipanema,1,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.0,0.002,0.002,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H01,hard,tijuca,4,1,"""974020904""","[""974020904"", ""529355823""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,20530,0.001,8.18,8.181,0,0,,"Falta permanente no trecho 11304252 (ALC9925), religador 10927447 aberto: 4042 clientes sem tensão; após isolar a falta e religar o tronco são, 4042 continuam sem tensão.
Isolamento (fronteira 10927447, 11035901): abrir 11035901.
Proposta P-0062: restaurar por 974020904 → ALC9946; sequência abrir 11",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M10,medium,taquara,3,1,4.0,4,"[""locate_fault""]","[""locate_fault""]",1.0,1.0,2,0,0,0,1,1948,0.0,0.083,0.083,0,0,,"Devem abrir 4 chaves de fronteira: 11026473, 22826994, 528574225, 790615689.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S01,simple,tijuca,2,1,4.246,4.246,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador ALC9925 tem 4.246 km (km de rede MT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M05,medium,ipanema,2,1,404.0,404,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,159,0.0,0.001,0.001,0,0,,"A jusante da chave 505111870 ficam 404 UCBT (404 clientes, 8 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H03,hard,tijuca,5,1,4.0,4,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18949,0.001,10.662,10.663,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M02,medium,tijuca,2,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H02,hard,tijuca,3,1,46.0,45.978043127965336,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18952,0.001,7.397,7.398,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M01,medium,tijuca,1,1,1307.0,1307,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,166,0.0,0.001,0.001,0,0,,"A jusante da chave 1006470683 ficam 1307 UCBT (1310 clientes, 139 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H10,hard,taquara,4,1,"""11053522""","[""11053522"", ""11053620"", ""11056672"", ""752622332"", ""134733185"", ""258481641""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,15105,0.002,8.015,8.017,0,0,,"Falta permanente no trecho 260547810 (TQR33862), religador 10924213 aberto: 4351 clientes sem tensão; após isolar a falta e religar o tronco são, 1261 continuam sem tensão.
Isolamento (fronteira 479996584, 536994950, 57067405): abrir 479996584, abrir 536994950, abrir 57067405, fechar 10924213; relig",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H06,hard,ipanema,5,1,null,[],"[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,18705,0.002,0.018,0.02,0,0,,"Falta permanente no trecho 11409068 (PTS0001), religador 10933610 aberto: 1730 clientes sem tensão; após isolar a falta e religar o tronco são, 479 continuam sem tensão.
Isolamento (fronteira 10933610, 505111870, 561826961): abrir 505111870, abrir 561826961.
Proposta P-0064: sem opção viável de rest",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M02,medium,tijuca,5,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
M02,medium,tijuca,1,1,1395.0,1395,"[""downstream_customers""]","[""downstream_customers""]",1.0,1.0,2,0,0,0,1,165,0.0,0.001,0.001,0,0,,"A jusante da chave 977464767 ficam 1395 UCBT (1395 clientes, 150 nós).",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S05,simple,ipanema,4,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.0,0.002,0.002,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S02,simple,tijuca,3,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.0,0.002,0.002,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S02,simple,tijuca,4,1,5824.0,5824,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,447,0.001,0.003,0.004,0,0,,O alimentador RCP9882 tem 5824 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H02,hard,tijuca,4,1,46.0,45.978043127965336,"[""locate_fault"", ""isolate_fault"", ""restore_options""]","[""locate_fault"", ""isolate_fault"", ""restore_options""]",1.0,1.0,4,0,0,0,1,18950,0.002,8.179,8.181,0,0,,"Melhor opção: fechar 974020904 → ALC9946, recupera 4036 UCBT; margem do disjuntor 46.0 %, Vmin MT 1.027 pu. 10 opções, 4 viáveis.",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
S05,simple,ipanema,3,1,1816.0,1816,"[""get_topology""]","[""get_topology""]",1.0,1.0,2,0,0,0,1,448,0.001,0.002,0.003,0,0,,O alimentador PTS9088 tem 1816 (UCBT).,fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
H08,hard,taquara,5,1,"""11053620""","[""11053620"", ""11056672"", ""789941518"", ""11053522"", ""11053627"", ""1007642983"", ""752622332"", ""11026494"", ""134733185"", ""258481641""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]","[""locate_fault"", ""isolate_fault"", ""restore_options"", ""propose_plan""]",1.0,1.0,5,0,0,0,1,23259,0.002,14.872,14.874,0,0,,"Falta permanente no trecho 11798327 (TQR33862), religador 10924213 aberto: 4351 clientes sem tensão; após isolar a falta e religar o tronco são, 2023 continuam sem tensão.
Isolamento (fronteira 11026473, 22826994, 528574225, 790615689): abrir 11026473, abrir 22826994, abrir 528574225, abrir 79061568",fake,fake-operador,1,0,42,2026-09-10T20:04:22+00:00
